17.04.2023;Neuvedené;1;X;;;0;0;Nitriansky;;Zlaté Moravce
17.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Zvolen
16.04.2023;Neuvedené;0;X;;;0;4;Neuvedené;;Neuvedené
16.04.2023;Neuvedené;4;X;;;0;0;Košický;;Košice I
16.04.2023;Neuvedené;2;X;;;0;0;Bratislavský;;Bratislava I
16.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Banská Bystrica
16.04.2023;Neuvedené;1;X;;;0;0;Nitriansky;;Levice
16.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Levoča
16.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Poprad
16.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Senica
15.04.2023;Neuvedené;0;X;;;0;3;Neuvedené;;Neuvedené
15.04.2023;Neuvedené;2;X;;;0;0;Nitriansky;;Nitra
15.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Banská Bystrica
15.04.2023;Neuvedené;1;X;;;0;0;Košický;;Košice - okolie
15.04.2023;Neuvedené;1;X;;;0;0;Nitriansky;;Levice
15.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Poprad
15.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Prešov
14.04.2023;Neuvedené;0;X;;;0;4;Neuvedené;;Neuvedené
14.04.2023;Neuvedené;7;X;;;0;0;Bratislavský;;Bratislava I
14.04.2023;Neuvedené;7;X;;;0;0;Trenčiansky;;Prievidza
14.04.2023;Neuvedené;6;X;;;0;0;Prešovský;;Prešov
14.04.2023;Neuvedené;5;X;;;0;0;Nitriansky;;Komárno
14.04.2023;Neuvedené;5;X;;;0;0;Trnavský;;Skalica
14.04.2023;Neuvedené;4;X;;;0;0;Košický;;Košice I
14.04.2023;Neuvedené;4;X;;;0;0;Trnavský;;Trnava
14.04.2023;Neuvedené;3;X;;;0;0;Prešovský;;Bardejov
14.04.2023;Neuvedené;3;X;;;0;0;Trnavský;;Galanta
14.04.2023;Neuvedené;3;X;;;0;0;Nitriansky;;Nové Zámky
14.04.2023;Neuvedené;3;X;;;0;0;Nitriansky;;Topoľčany
14.04.2023;Neuvedené;2;X;;;0;0;Žilinský;;Bytča
14.04.2023;Neuvedené;2;X;;;0;0;Trnavský;;Dunajská Streda
14.04.2023;Neuvedené;2;X;;;0;0;Trenčiansky;;Ilava
14.04.2023;Neuvedené;2;X;;;0;0;Banskobystrický;;Lučenec
14.04.2023;Neuvedené;2;X;;;0;0;Nitriansky;;Nitra
14.04.2023;Neuvedené;2;X;;;0;0;Banskobystrický;;Poltár
14.04.2023;Neuvedené;2;X;;;0;0;Trnavský;;Senica
14.04.2023;Neuvedené;2;X;;;0;0;Prešovský;;Stropkov
14.04.2023;Neuvedené;2;X;;;0;0;Žilinský;;Žilina
14.04.2023;Neuvedené;1;X;;;0;0;Košický;;Košice - okolie
14.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Levoča
14.04.2023;Neuvedené;1;X;;;0;0;Žilinský;;Liptovský Mikuláš
14.04.2023;Neuvedené;1;X;;;0;0;Bratislavský;;Malacky
14.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Myjava
